time,s1.x,s1.y,s2.x,s2.y,scom.x,scom.y,v1.x,v1.y,v2.x,v2.y,vcom.x,vcom.y,p1.x,p1.y,p2.x,p2.y,p.x,p.y,w1,w2,L1,L2,L,E1,E2,E
0.252000,-0.032307,0.066071,0.280297,-0.056071,0.124000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.253000,-0.034185,0.066645,0.281175,-0.056645,0.123500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.254000,-0.036062,0.067220,0.282052,-0.057220,0.123000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.255000,-0.037940,0.067794,0.282930,-0.057794,0.122500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.256000,-0.039818,0.068368,0.283808,-0.058368,0.122000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.257000,-0.041695,0.068942,0.284685,-0.058942,0.121500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.258000,-0.043573,0.069516,0.285563,-0.059516,0.121000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.259000,-0.045451,0.070091,0.286441,-0.060091,0.120500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.260000,-0.047329,0.070665,0.287319,-0.060665,0.120000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.261000,-0.049206,0.071239,0.288196,-0.061239,0.119500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.262000,-0.051084,0.071813,0.289074,-0.061813,0.119000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.263000,-0.052962,0.072387,0.289952,-0.062387,0.118500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.264000,-0.054839,0.072962,0.290829,-0.062962,0.118000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.265000,-0.056717,0.073536,0.291707,-0.063536,0.117500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.266000,-0.058595,0.074110,0.292585,-0.064110,0.117000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.267000,-0.060472,0.074684,0.293462,-0.064684,0.116500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.268000,-0.062350,0.075259,0.294340,-0.065259,0.116000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.269000,-0.064228,0.075833,0.295218,-0.065833,0.115500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.270000,-0.066106,0.076407,0.296096,-0.066407,0.115000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.271000,-0.067983,0.076981,0.296973,-0.066981,0.114500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.272000,-0.069861,0.077555,0.297851,-0.067555,0.114000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.273000,-0.071739,0.078130,0.298729,-0.068130,0.113500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.274000,-0.073616,0.078704,0.299606,-0.068704,0.113000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.275000,-0.075494,0.079278,0.300484,-0.069278,0.112500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.276000,-0.077372,0.079852,0.301362,-0.069852,0.112000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.277000,-0.079250,0.080426,0.302240,-0.070426,0.111500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.278000,-0.081127,0.081001,0.303117,-0.071001,0.111000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.279000,-0.083005,0.081575,0.303995,-0.071575,0.110500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.280000,-0.084883,0.082149,0.304873,-0.072149,0.110000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.281000,-0.086760,0.082723,0.305750,-0.072723,0.109500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.282000,-0.088638,0.083298,0.306628,-0.073298,0.109000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.283000,-0.090516,0.083872,0.307506,-0.073872,0.108500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.284000,-0.092393,0.084446,0.308383,-0.074446,0.108000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.285000,-0.094271,0.085020,0.309261,-0.075020,0.107500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.286000,-0.096149,0.085594,0.310139,-0.075594,0.107000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.287000,-0.098027,0.086169,0.311017,-0.076169,0.106500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.288000,-0.099904,0.086743,0.311894,-0.076743,0.106000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.289000,-0.101782,0.087317,0.312772,-0.077317,0.105500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.290000,-0.103660,0.087891,0.313650,-0.077891,0.105000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.291000,-0.105537,0.088465,0.314527,-0.078465,0.104500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.292000,-0.107415,0.089040,0.315405,-0.079040,0.104000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.293000,-0.109293,0.089614,0.316283,-0.079614,0.103500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.294000,-0.111170,0.090188,0.317160,-0.080188,0.103000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.295000,-0.113048,0.090762,0.318038,-0.080762,0.102500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.296000,-0.114926,0.091337,0.318916,-0.081337,0.102000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.297000,-0.116804,0.091911,0.319794,-0.081911,0.101500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.298000,-0.118681,0.092485,0.320671,-0.082485,0.101000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.299000,-0.120559,0.093059,0.321549,-0.083059,0.100500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.300000,-0.122437,0.093633,0.322427,-0.083633,0.100000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.301000,-0.124314,0.094208,0.323304,-0.084208,0.099500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.302000,-0.126192,0.094782,0.324182,-0.084782,0.099000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.303000,-0.128070,0.095356,0.325060,-0.085356,0.098500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.304000,-0.129947,0.095930,0.325937,-0.085930,0.098000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.305000,-0.131825,0.096504,0.326815,-0.086504,0.097500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.306000,-0.133703,0.097079,0.327693,-0.087079,0.097000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.307000,-0.135581,0.097653,0.328571,-0.087653,0.096500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.308000,-0.137458,0.098227,0.329448,-0.088227,0.096000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.309000,-0.139336,0.098801,0.330326,-0.088801,0.095500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.310000,-0.141214,0.099376,0.331204,-0.089376,0.095000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.311000,-0.143091,0.099950,0.332081,-0.089950,0.094500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.312000,-0.144969,0.100524,0.332959,-0.090524,0.094000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.313000,-0.146847,0.101098,0.333837,-0.091098,0.093500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.314000,-0.148725,0.101672,0.334715,-0.091672,0.093000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.315000,-0.150602,0.102247,0.335592,-0.092247,0.092500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.316000,-0.152480,0.102821,0.336470,-0.092821,0.092000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.317000,-0.154358,0.103395,0.337348,-0.093395,0.091500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.318000,-0.156235,0.103969,0.338225,-0.093969,0.091000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.319000,-0.158113,0.104543,0.339103,-0.094543,0.090500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.320000,-0.159991,0.105118,0.339981,-0.095118,0.090000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.321000,-0.161868,0.105692,0.340858,-0.095692,0.089500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.322000,-0.163746,0.106266,0.341736,-0.096266,0.089000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.323000,-0.165624,0.106840,0.342614,-0.096840,0.088500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.324000,-0.167502,0.107415,0.343492,-0.097415,0.088000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.325000,-0.169379,0.107989,0.344369,-0.097989,0.087500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.326000,-0.171257,0.108563,0.345247,-0.098563,0.087000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.327000,-0.173135,0.109137,0.346125,-0.099137,0.086500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.328000,-0.175012,0.109711,0.347002,-0.099711,0.086000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.329000,-0.176890,0.110286,0.347880,-0.100286,0.085500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.330000,-0.178768,0.110860,0.348758,-0.100860,0.085000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.331000,-0.180645,0.111434,0.349635,-0.101434,0.084500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.332000,-0.182523,0.112008,0.350513,-0.102008,0.084000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.333000,-0.184401,0.112582,0.351391,-0.102582,0.083500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.334000,-0.186279,0.113157,0.352269,-0.103157,0.083000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.335000,-0.188156,0.113731,0.353146,-0.103731,0.082500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.336000,-0.190034,0.114305,0.354024,-0.104305,0.082000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.337000,-0.191912,0.114879,0.354902,-0.104879,0.081500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.338000,-0.193789,0.115454,0.355779,-0.105454,0.081000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.339000,-0.195667,0.116028,0.356657,-0.106028,0.080500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.340000,-0.197545,0.116602,0.357535,-0.106602,0.080000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.341000,-0.199423,0.117176,0.358413,-0.107176,0.079500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.342000,-0.201300,0.117750,0.359290,-0.107750,0.079000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.343000,-0.203178,0.118325,0.360168,-0.108325,0.078500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.344000,-0.205056,0.118899,0.361046,-0.108899,0.078000,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
0.345000,-0.206933,0.119473,0.361923,-0.109473,0.077500,0.005000,-1.877703,0.574214,0.877703,-0.574214,-0.500000,0.000000,-0.047694,0.014585,0.022294,-0.014585,-0.025400,0.000000,-2.162544,-10.162544,0.002660,-0.002932,-0.000272,0.048986,0.014450,0.063436
